日期,股票代码,名称,涨跌幅
2008/12/10,'399300,沪深300,2.7217
2008/12/9,'399300,沪深300,-2.5865
2008/12/8,'399300,沪深300,4.0663
2008/12/5,'399300,沪深300,1.5254
2008/12/4,'399300,沪深300,1.5497
2008/12/3,'399300,沪深300,4.4972
2008/12/2,'399300,沪深300,0.2374
2008/12/1,'399300,沪深300,1.8734
2008/11/28,'399300,沪深300,-2.1678
2008/11/27,'399300,沪深300,1.4634
2008/11/26,'399300,沪深300,0.5016
2008/11/25,'399300,沪深300,-0.1822
2008/11/24,'399300,沪深300,-4.3261
2008/11/21,'399300,沪深300,-0.6051
2008/11/20,'399300,沪深300,-1.0616
2008/11/19,'399300,沪深300,6.1606
2008/11/18,'399300,沪深300,-7.4177
2008/11/17,'399300,沪深300,2.2417
2008/11/14,'399300,沪深300,3.7123
2008/11/13,'399300,沪深300,4.0103
2008/11/12,'399300,沪深300,1.1487
2008/11/11,'399300,沪深300,-1.127
2008/11/10,'399300,沪深300,7.3809
2008/11/7,'399300,沪深300,1.7003
2008/11/6,'399300,沪深300,-2.4621
2008/11/5,'399300,沪深300,3.911
2008/11/4,'399300,沪深300,-1.5593
2008/11/3,'399300,沪深300,-0.6082
2008/10/31,'399300,沪深300,-2.0025
2008/10/30,'399300,沪深300,2.378
2008/10/29,'399300,沪深300,-2.7903
2008/10/28,'399300,沪深300,3.0912
2008/10/27,'399300,沪深300,-7.1243
2008/10/24,'399300,沪深300,-2.8985
2008/10/23,'399300,沪深300,0.0795
2008/10/22,'399300,沪深300,-2.5557
2008/10/21,'399300,沪深300,-0.8081
2008/10/20,'399300,沪深300,3.4622
2008/10/17,'399300,沪深300,0.6787
2008/10/16,'399300,沪深300,-4.8817
2008/10/15,'399300,沪深300,-1.0474
2008/10/14,'399300,沪深300,-2.5619
2008/10/13,'399300,沪深300,4.1179
2008/10/10,'399300,沪深300,-4.4273
2008/10/9,'399300,沪深300,-1.3636
2008/10/8,'399300,沪深300,-3.7845
2008/10/7,'399300,沪深300,-1.2331
2008/10/6,'399300,沪深300,-5.1238
2008/9/26,'399300,沪深300,0.9051
2008/9/25,'399300,沪深300,3.9591
2008/9/24,'399300,沪深300,0.724
2008/9/23,'399300,沪深300,-3.8112
2008/9/22,'399300,沪深300,6.4879
2008/9/19,'399300,沪深300,9.342
2008/9/18,'399300,沪深300,-1.7181
2008/9/17,'399300,沪深300,-3.5746
2008/9/16,'399300,沪深300,-3.7151
2008/9/12,'399300,沪深300,0.276
2008/9/11,'399300,沪深300,-3.3152
2008/9/10,'399300,沪深300,0.1884
2008/9/9,'399300,沪深300,0.5938
2008/9/8,'399300,沪深300,-2.6066
2008/9/5,'399300,沪深300,-3.008
2008/9/4,'399300,沪深300,0.2307
2008/9/3,'399300,沪深300,-1.726
2008/9/2,'399300,沪深300,-1.0289
2008/9/1,'399300,沪深300,-3.4482
2008/8/29,'399300,沪深300,2.3878
2008/8/28,'399300,沪深300,0.4547
2008/8/27,'399300,沪深300,-0.2676
2008/8/26,'399300,沪深300,-2.875
2008/8/25,'399300,沪深300,-0.1821
2008/8/22,'399300,沪深300,-1.5978
2008/8/21,'399300,沪深300,-3.5122
2008/8/20,'399300,沪深300,7.8548
2008/8/19,'399300,沪深300,1.5159
2008/8/18,'399300,沪深300,-5.4834
2008/8/15,'399300,沪深300,0.1679
2008/8/14,'399300,沪深300,-0.0475
2008/8/13,'399300,沪深300,0.0212
2008/8/12,'399300,沪深300,-0.5151
2008/8/11,'399300,沪深300,-5.1959
2008/8/8,'399300,沪深300,-4.7411
2008/8/7,'399300,沪深300,-0.046
2008/8/6,'399300,沪深300,0.6886
2008/8/5,'399300,沪深300,-2.5268
2008/8/4,'399300,沪深300,-2.381
2008/8/1,'399300,沪深300,1.2683
2008/7/31,'399300,沪深300,-2.7449
2008/7/30,'399300,沪深300,-0.7312
2008/7/29,'399300,沪深300,-1.865
2008/7/28,'399300,沪深300,0.7366
2008/7/25,'399300,沪深300,-1.2817
2008/7/24,'399300,沪深300,3.2616
2008/7/23,'399300,沪深300,-0.7375
2008/7/22,'399300,沪深300,-0.2167
2008/7/21,'399300,沪深300,3.3951
2008/7/18,'399300,沪深300,3.5832
2008/7/17,'399300,沪深300,-1.0026
2008/7/16,'399300,沪深300,-3.7639
2008/7/15,'399300,沪深300,-4.1297
2008/7/14,'399300,沪深300,0.7576
2008/7/11,'399300,沪深300,-0.6803
2008/7/10,'399300,沪深300,-1.373
2008/7/9,'399300,沪深300,3.9039
2008/7/8,'399300,沪深300,0.6618
2008/7/7,'399300,沪深300,5.1393
2008/7/4,'399300,沪深300,-0.6796
2008/7/3,'399300,沪深300,2.2602
2008/7/2,'399300,沪深300,0.0463
2008/7/1,'399300,沪深300,-3.3481
2008/6/30,'399300,沪深300,-0.8594
2008/6/27,'399300,沪深300,-5.5314
2008/6/26,'399300,沪深300,0.3829
2008/6/25,'399300,沪深300,4.1243
2008/6/24,'399300,沪深300,2.2213
2008/6/23,'399300,沪深300,-2.0959
2008/6/20,'399300,沪深300,2.762
2008/6/19,'399300,沪深300,-7.2945
2008/6/18,'399300,沪深300,5.2274
2008/6/17,'399300,沪深300,-3.7113
2008/6/16,'399300,沪深300,-0.9021
2008/6/13,'399300,沪深300,-3.4207
2008/6/12,'399300,沪深300,-1.7726
2008/6/11,'399300,沪深300,-2.0665
2008/6/10,'399300,沪深300,-8.1083
2008/6/6,'399300,沪深300,-0.6445
2008/6/5,'399300,沪深300,-0.9805
2008/6/4,'399300,沪深300,-1.8592
2008/6/3,'399300,沪深300,-0.3231
2008/6/2,'399300,沪深300,0.4014
2008/5/30,'399300,沪深300,0.8507
2008/5/29,'399300,沪深300,-2.594
2008/5/28,'399300,沪深300,2.7972
2008/5/27,'399300,沪深300,0.4771
2008/5/26,'399300,沪深300,-3.1544
2008/5/23,'399300,沪深300,-0.978
2008/5/22,'399300,沪深300,-1.8928
2008/5/21,'399300,沪深300,1.9465
2008/5/20,'399300,沪深300,-5.1929
2008/5/19,'399300,沪深300,-0.5602
2008/5/16,'399300,沪深300,-0.3031
2008/5/15,'399300,沪深300,-0.6966
2008/5/14,'399300,沪深300,3.2218
2008/5/13,'399300,沪深300,-1.3632
2008/5/12,'399300,沪深300,0.6702
2008/5/9,'399300,沪深300,-1.1749
2008/5/8,'399300,沪深300,2.7143
2008/5/7,'399300,沪深300,-4.7264
2008/5/6,'399300,沪深300,-1.1068
2008/5/5,'399300,沪深300,2.4415
2008/4/30,'399300,沪深300,4.8234
2008/4/29,'399300,沪深300,1.2815
2008/4/28,'399300,沪深300,-1.9436
2008/4/25,'399300,沪深300,0.7568
2008/4/24,'399300,沪深300,9.2879
2008/4/23,'399300,沪深300,4.7766
2008/4/22,'399300,沪深300,0.879
2008/4/21,'399300,沪深300,-0.1511
2008/4/18,'399300,沪深300,-3.37
2008/4/17,'399300,沪深300,-3.0734
2008/4/16,'399300,沪深300,-2.4916
2008/4/15,'399300,沪深300,1.3283
2008/4/14,'399300,沪深300,-6.5386
2008/4/11,'399300,沪深300,0.7727
2008/4/10,'399300,沪深300,1.8055
2008/4/9,'399300,沪深300,-5.2154
2008/4/8,'399300,沪深300,1.1763
2008/4/7,'399300,沪深300,5.3448
2008/4/3,'399300,沪深300,2.8952
2008/4/2,'399300,沪深300,-0.9735
2008/4/1,'399300,沪深300,-5.4788
2008/3/31,'399300,沪深300,-3.2573
2008/3/28,'399300,沪深300,4.5143
2008/3/27,'399300,沪深300,-4.2267
2008/3/26,'399300,沪深300,0.2201
2008/3/25,'399300,沪深300,1.2622
2008/3/24,'399300,沪深300,-4.4761
2008/3/21,'399300,沪深300,0.8995
2008/3/20,'399300,沪深300,2.905
2008/3/19,'399300,沪深300,3.3187
2008/3/18,'399300,沪深300,-5.0773
2008/3/17,'399300,沪深300,-4.632
2008/3/14,'399300,沪深300,-0.9786
2008/3/13,'399300,沪深300,-2.5684
2008/3/12,'399300,沪深300,-2.9617
2008/3/11,'399300,沪深300,0.2165
2008/3/10,'399300,沪深300,-4.1131
2008/3/7,'399300,沪深300,-1.3521
2008/3/6,'399300,沪深300,1.2164
2008/3/5,'399300,沪深300,-0.9082
2008/3/4,'399300,沪深300,-2.4964
2008/3/3,'399300,沪深300,2.4857
2008/2/29,'399300,沪深300,1.1357
2008/2/28,'399300,沪深300,-0.3817
2008/2/27,'399300,沪深300,2.7513
2008/2/26,'399300,沪深300,-0.094
2008/2/25,'399300,沪深300,-3.8802
2008/2/22,'399300,沪深300,-3.5641
2008/2/21,'399300,沪深300,-0.6659
2008/2/20,'399300,沪深300,-2.2315
2008/2/19,'399300,沪深300,2.235
2008/2/18,'399300,沪深300,2.0294
2008/2/15,'399300,沪深300,-1.3717
2008/2/14,'399300,沪深300,1.3324
2008/2/13,'399300,沪深300,-2.1485
2008/2/5,'399300,沪深300,-0.5716
2008/2/4,'399300,沪深300,8.2717
2008/2/1,'399300,沪深300,-1.0487
2008/1/31,'399300,沪深300,-1.9159
2008/1/30,'399300,沪深300,-1.08
2008/1/29,'399300,沪深300,0.6382
2008/1/28,'399300,沪深300,-6.8055
2008/1/25,'399300,沪深300,0.9989
2008/1/24,'399300,沪深300,1.0473
2008/1/23,'399300,沪深300,4.654
2008/1/22,'399300,沪深300,-7.6154
2008/1/21,'399300,沪深300,-4.9633
2008/1/18,'399300,沪深300,0.9103
2008/1/17,'399300,沪深300,-2.5445
2008/1/16,'399300,沪深300,-3.3483
2008/1/15,'399300,沪深300,-0.616
2008/1/14,'399300,沪深300,0.5722
2008/1/11,'399300,沪深300,0.4759
2008/1/10,'399300,沪深300,1.0402
2008/1/9,'399300,沪深300,1.5503
2008/1/8,'399300,沪深300,-0.5136
2008/1/7,'399300,沪深300,1.3302
2008/1/4,'399300,沪深300,1.1364
2008/1/3,'399300,沪深300,0.6858
2008/1/2,'399300,沪深300,0.8772
2007/12/28,'399300,沪深300,-0.545
2007/12/27,'399300,沪深300,1.9469
2007/12/26,'399300,沪深300,0.9242
2007/12/25,'399300,沪深300,0.1859
2007/12/24,'399300,沪深300,2.0636
2007/12/21,'399300,沪深300,1.2836
2007/12/20,'399300,沪深300,1.8379
2007/12/19,'399300,沪深300,2.4095
2007/12/18,'399300,沪深300,-0.5637
2007/12/17,'399300,沪深300,-2.4181
2007/12/14,'399300,沪深300,1.9113
2007/12/13,'399300,沪深300,-3.803
2007/12/12,'399300,沪深300,-1.2181
2007/12/11,'399300,沪深300,0.1254
2007/12/10,'399300,沪深300,1.8291
2007/12/7,'399300,沪深300,1.4141
2007/12/6,'399300,沪深300,0.1029
2007/12/5,'399300,沪深300,2.8314
2007/12/4,'399300,沪深300,1.1847
2007/12/3,'399300,沪深300,0.7444
2007/11/30,'399300,沪深300,-2.1615
2007/11/29,'399300,沪深300,4.1585
2007/11/28,'399300,沪深300,-1.3245
2007/11/27,'399300,沪深300,-1.8527
2007/11/26,'399300,沪深300,-1.1548
2007/11/23,'399300,沪深300,1.7505
2007/11/22,'399300,沪深300,-4.5022
2007/11/21,'399300,沪深300,-1.4156
2007/11/20,'399300,沪深300,1.501
2007/11/19,'399300,沪深300,-0.2645
2007/11/16,'399300,沪深300,-1.4456
2007/11/15,'399300,沪深300,-1.2588
2007/11/14,'399300,沪深300,4.1837
2007/11/13,'399300,沪深300,-0.7836
2007/11/12,'399300,沪深300,-1.2354
2007/11/9,'399300,沪深300,-1.0433
2007/11/8,'399300,沪深300,-4.8024
2007/11/7,'399300,沪深300,0.6221
2007/11/6,'399300,沪深300,-0.7976
2007/11/5,'399300,沪深300,-2.0579
2007/11/2,'399300,沪深300,-2.3603
2007/11/1,'399300,沪深300,-1.4645
2007/10/31,'399300,沪深300,1.6525
2007/10/30,'399300,沪深300,1.5923
2007/10/29,'399300,沪深300,2.1048
2007/10/26,'399300,沪深300,1.1439
2007/10/25,'399300,沪深300,-4.5494
2007/10/24,'399300,沪深300,0.865
2007/10/23,'399300,沪深300,1.2318
2007/10/22,'399300,沪深300,-2.5184
2007/10/19,'399300,沪深300,-0.03
2007/10/18,'399300,沪深300,-3.5777
2007/10/17,'399300,沪深300,-0.9032
2007/10/16,'399300,沪深300,0.9578
2007/10/15,'399300,沪深300,1.4681
2007/10/12,'399300,沪深300,-0.3968
2007/10/11,'399300,沪深300,1.3071
2007/10/10,'399300,沪深300,0.1732
2007/10/9,'399300,沪深300,0.4032
2007/10/8,'399300,沪深300,1.2959
2007/9/28,'399300,沪深300,2.8218
2007/9/27,'399300,沪深300,1.243
2007/9/26,'399300,沪深300,-1.7159
2007/9/25,'399300,沪深300,-1.0751
2007/9/24,'399300,沪深300,0.8375
2007/9/21,'399300,沪深300,-0.488
2007/9/20,'399300,沪深300,1.3959
2007/9/19,'399300,沪深300,-1.0512
2007/9/18,'399300,沪深300,-0.4013
2007/9/17,'399300,沪深300,1.883
2007/9/14,'399300,沪深300,0.8843
2007/9/13,'399300,沪深300,2.8276
2007/9/12,'399300,沪深300,1.5371
2007/9/11,'399300,沪深300,-4.7074
2007/9/10,'399300,沪深300,1.5568
2007/9/7,'399300,沪深300,-2.1663
2007/9/6,'399300,沪深300,0.9096
2007/9/5,'399300,沪深300,0.0544
2007/9/4,'399300,沪深300,-1.0857
2007/9/3,'399300,沪深300,2.31
2007/8/31,'399300,沪深300,1.0605
2007/8/30,'399300,沪深300,1.342
2007/8/29,'399300,沪深300,-1.5223
2007/8/28,'399300,沪深300,0.1645
2007/8/27,'399300,沪深300,0.49
2007/8/24,'399300,沪深300,1.5898
2007/8/23,'399300,沪深300,1.6676
2007/8/22,'399300,沪深300,1.5882
2007/8/21,'399300,沪深300,1.7866
2007/8/20,'399300,沪深300,5.5947
2007/8/17,'399300,沪深300,-2.0195
2007/8/16,'399300,沪深300,-1.6006
2007/8/15,'399300,沪深300,0.0664
2007/8/14,'399300,沪深300,1.5754
2007/8/13,'399300,沪深300,-0.1162
2007/8/10,'399300,沪深300,-1.0592
2007/8/9,'399300,沪深300,2.3393
2007/8/8,'399300,沪深300,-1.195
2007/8/7,'399300,沪深300,0.4371
2007/8/6,'399300,沪深300,2.2966
2007/8/3,'399300,沪深300,3.656
2007/8/2,'399300,沪深300,3.3962
2007/8/1,'399300,沪深300,-3.8131
2007/7/31,'399300,沪深300,1.1398
2007/7/30,'399300,沪深300,2.395
2007/7/27,'399300,沪深300,0.092
2007/7/26,'399300,沪深300,1.1214
2007/7/25,'399300,沪深300,2.2615
2007/7/24,'399300,沪深300,0.1114
2007/7/23,'399300,沪深300,4.6537
2007/7/20,'399300,沪深300,4.3312
2007/7/19,'399300,沪深300,-0.0152
2007/7/18,'399300,沪深300,0.4729
2007/7/17,'399300,沪深300,2.4793
2007/7/16,'399300,沪深300,-3.1977
2007/7/13,'399300,沪深300,0.0839
2007/7/12,'399300,沪深300,0.7137
2007/7/11,'399300,沪深300,0.3775
2007/7/10,'399300,沪深300,-1.1954
2007/7/9,'399300,沪深300,2.9922
2007/7/6,'399300,沪深300,4.8863
2007/7/5,'399300,沪深300,-5.5067
2007/7/4,'399300,沪深300,-2.3131
2007/7/3,'399300,沪深300,1.9845
2007/7/2,'399300,沪深300,-0.1706
2007/6/29,'399300,沪深300,-2.4477
2007/6/28,'399300,沪深300,-4.5035
2007/6/27,'399300,沪深300,2.8581
2007/6/26,'399300,沪深300,1.3055
2007/6/25,'399300,沪深300,-4.2907
2007/6/22,'399300,沪深300,-3.475
2007/6/21,'399300,沪深300,0.9544
2007/6/20,'399300,沪深300,-2.2431
2007/6/19,'399300,沪深300,0.6016
2007/6/18,'399300,沪深300,3.127
2007/6/15,'399300,沪深300,0.578
2007/6/14,'399300,沪深300,-1.0307
2007/6/13,'399300,沪深300,2.0356
2007/6/12,'399300,沪深300,2.6513
2007/6/11,'399300,沪深300,2.4491
2007/6/8,'399300,沪深300,0.9353
2007/6/7,'399300,沪深300,3.3915
2007/6/6,'399300,沪深300,1.1816
2007/6/5,'399300,沪深300,3.5086
2007/6/4,'399300,沪深300,-7.69
2007/6/1,'399300,沪深300,-3.1568
2007/5/31,'399300,沪深300,1.0676
2007/5/30,'399300,沪深300,-6.7613
2007/5/29,'399300,沪深300,2.3501
2007/5/28,'399300,沪深300,2.1912
2007/5/25,'399300,沪深300,1.6711
2007/5/24,'399300,沪深300,-0.4874
2007/5/23,'399300,沪深300,1.7687
2007/5/22,'399300,沪深300,1.0191
2007/5/21,'399300,沪深300,1.4514
2007/5/18,'399300,沪深300,-0.0523
2007/5/17,'399300,沪深300,2.1165
2007/5/16,'399300,沪深300,2.6536
2007/5/15,'399300,沪深300,-3.4753
2007/5/14,'399300,沪深300,0.8591
2007/5/11,'399300,沪深300,-0.5879
2007/5/10,'399300,沪深300,0.6277
2007/5/9,'399300,沪深300,0.4136
2007/5/8,'399300,沪深300,3.5777
2007/4/30,'399300,沪深300,2.541
2007/4/27,'399300,沪深300,-0.66
2007/4/26,'399300,沪深300,1.3137
2007/4/25,'399300,沪深300,0.0895
2007/4/24,'399300,沪深300,0.4045
2007/4/23,'399300,沪深300,4.3181
2007/4/20,'399300,沪深300,4.4116
2007/4/19,'399300,沪深300,-4.6663
2007/4/18,'399300,沪深300,0.6364
2007/4/17,'399300,沪深300,0.8479
2007/4/16,'399300,沪深300,2.7377
2007/4/13,'399300,沪深300,-0.2268
2007/4/12,'399300,沪深300,1.7659
2007/4/11,'399300,沪深300,1.29
2007/4/10,'399300,沪深300,1.4284
2007/4/9,'399300,沪深300,2.2262
2007/4/6,'399300,沪深300,0.9155
2007/4/5,'399300,沪深300,1.141
2007/4/4,'399300,沪深300,0.8208
2007/4/3,'399300,沪深300,1.3336
2007/4/2,'399300,沪深300,2.4561
2007/3/30,'399300,沪深300,-0.0546
2007/3/29,'399300,沪深300,-0.5127
2007/3/28,'399300,沪深300,0.4894
2007/3/27,'399300,沪深300,0.7232
2007/3/26,'399300,沪深300,1.7586
2007/3/23,'399300,沪深300,0.1823
2007/3/22,'399300,沪深300,0.3228
2007/3/21,'399300,沪深300,1.1159
2007/3/20,'399300,沪深300,0.5023
2007/3/19,'399300,沪深300,2.1191
2007/3/16,'399300,沪深300,-1.5619
2007/3/15,'399300,沪深300,1.8553
2007/3/14,'399300,沪深300,-1.6216
2007/3/13,'399300,沪深300,0.9173
2007/3/12,'399300,沪深300,0.183
2007/3/9,'399300,沪深300,-0.6179
2007/3/8,'399300,沪深300,1.475
2007/3/7,'399300,沪深300,2.7435
2007/3/6,'399300,沪深300,1.8051
2007/3/5,'399300,沪深300,-1.3203
2007/3/2,'399300,沪深300,1.4225
2007/3/1,'399300,沪深300,-2.7913
2007/2/28,'399300,沪深300,3.5434
2007/2/27,'399300,沪深300,-9.2398
2007/2/26,'399300,沪深300,1.1559
2007/2/16,'399300,沪深300,0.3036
2007/2/15,'399300,沪深300,3.1017
2007/2/14,'399300,沪深300,2.6052
2007/2/13,'399300,沪深300,1.4983
2007/2/12,'399300,沪深300,3.677
2007/2/9,'399300,沪深300,-0.5541
2007/2/8,'399300,沪深300,1.7223
2007/2/7,'399300,沪深300,2.3206
2007/2/6,'399300,沪深300,1.9475
2007/2/5,'399300,沪深300,-1.1404
2007/2/2,'399300,沪深300,-4.0569
2007/2/1,'399300,沪深300,0.4124
2007/1/31,'399300,沪深300,-6.5265
2007/1/30,'399300,沪深300,-0.9714
2007/1/29,'399300,沪深300,2.5466
2007/1/26,'399300,沪深300,2.4499
2007/1/25,'399300,沪深300,-3.2959
2007/1/24,'399300,沪深300,1.1283
2007/1/23,'399300,沪深300,0.675
2007/1/22,'399300,沪深300,3.974
2007/1/19,'399300,沪深300,3.4094
2007/1/18,'399300,沪深300,0.3536
2007/1/17,'399300,沪深300,-1.9093
2007/1/16,'399300,沪深300,2.9087
2007/1/15,'399300,沪深300,5.2258
2007/1/12,'399300,沪深300,-2.5937
2007/1/11,'399300,沪深300,-1.0788
2007/1/10,'399300,沪深300,2.5399
2007/1/9,'399300,沪深300,3.215
2007/1/8,'399300,沪深300,2.8305
2007/1/5,'399300,沪深300,0.2802
2007/1/4,'399300,沪深300,1.2761
2006/12/29,'399300,沪深300,3.0867
2006/12/28,'399300,沪深300,-0.1485
2006/12/27,'399300,沪深300,2.3031
2006/12/26,'399300,沪深300,-0.0447
2006/12/25,'399300,沪深300,2.2926
2006/12/22,'399300,沪深300,-0.6989
2006/12/21,'399300,沪深300,-1.4233
2006/12/20,'399300,沪深300,0.786
2006/12/19,'399300,沪深300,0.2785
2006/12/18,'399300,沪深300,2.5954
2006/12/15,'399300,沪深300,1.7152
2006/12/14,'399300,沪深300,1.7899
2006/12/13,'399300,沪深300,0.0592
2006/12/12,'399300,沪深300,0.7187
2006/12/11,'399300,沪深300,4.577
2006/12/8,'399300,沪深300,-3.6115
2006/12/7,'399300,沪深300,-0.2078
2006/12/6,'399300,沪深300,-0.826
2006/12/5,'399300,沪深300,0.7578
2006/12/4,'399300,沪深300,2.9789
2006/12/1,'399300,沪深300,0.8671
2006/11/30,'399300,沪深300,2.8322
2006/11/29,'399300,沪深300,1.4068
2006/11/28,'399300,沪深300,-0.4714
2006/11/27,'399300,沪深300,0.93
2006/11/24,'399300,沪深300,0.1019
2006/11/23,'399300,沪深300,0.6703
2006/11/22,'399300,沪深300,0.7306
2006/11/21,'399300,沪深300,1.1983
2006/11/20,'399300,沪深300,1.9893
2006/11/17,'399300,沪深300,1.8781
2006/11/16,'399300,沪深300,-0.096
2006/11/15,'399300,沪深300,2.7438
2006/11/14,'399300,沪深300,1.2195
2006/11/13,'399300,沪深300,-1.8804
2006/11/10,'399300,沪深300,-1.3545
2006/11/9,'399300,沪深300,1.7716
2006/11/8,'399300,沪深300,-1.1827
2006/11/7,'399300,沪深300,0.5447
2006/11/6,'399300,沪深300,1.3169
2006/11/3,'399300,沪深300,0.5836
2006/11/2,'399300,沪深300,0.0167
2006/11/1,'399300,沪深300,1.0199
2006/10/31,'399300,沪深300,1.2608
2006/10/30,'399300,沪深300,0.4996
2006/10/27,'399300,沪深300,-1.1706
2006/10/26,'399300,沪深300,0.6407
2006/10/25,'399300,沪深300,0.4702
2006/10/24,'399300,沪深300,2.2247
2006/10/23,'399300,沪深300,-2.1849
2006/10/20,'399300,沪深300,0.0559
2006/10/19,'399300,沪深300,0.1241
2006/10/18,'399300,沪深300,1.6363
2006/10/17,'399300,沪深300,-0.2868
2006/10/16,'399300,沪深300,-0.8642
2006/10/13,'399300,沪深300,0.3072
2006/10/12,'399300,沪深300,-0.6551
2006/10/11,'399300,沪深300,-0.0932
2006/10/10,'399300,沪深300,0.0815
2006/10/9,'399300,沪深300,2.338
2006/9/29,'399300,沪深300,1.1725
2006/9/28,'399300,沪深300,1.1585
2006/9/27,'399300,沪深300,0.9922
2006/9/26,'399300,沪深300,-1.075
2006/9/25,'399300,沪深300,-0.1784
2006/9/22,'399300,沪深300,-0.9023
2006/9/21,'399300,沪深300,0.6464
2006/9/20,'399300,沪深300,0.0109
2006/9/19,'399300,沪深300,0.1996
2006/9/18,'399300,沪深300,0.9719
2006/9/15,'399300,沪深300,1.7966
2006/9/14,'399300,沪深300,-0.0081
2006/9/13,'399300,沪深300,-0.6866
2006/9/12,'399300,沪深300,0.6636
2006/9/11,'399300,沪深300,0.4956
2006/9/8,'399300,沪深300,0.2843
2006/9/7,'399300,沪深300,-1.3362
2006/9/6,'399300,沪深300,0.424
2006/9/5,'399300,沪深300,0.2572
2006/9/4,'399300,沪深300,1.4524
2006/9/1,'399300,沪深300,-1.5384
2006/8/31,'399300,沪深300,0.3014
2006/8/30,'399300,沪深300,0.3395
2006/8/29,'399300,沪深300,0.3214
2006/8/28,'399300,沪深300,2.3511
2006/8/25,'399300,沪深300,0.2349
2006/8/24,'399300,沪深300,0.5228
2006/8/23,'399300,沪深300,0.0321
2006/8/22,'399300,沪深300,1.1574
2006/8/21,'399300,沪深300,0.2126
2006/8/18,'399300,沪深300,-0.2958
2006/8/17,'399300,沪深300,-0.9302
2006/8/16,'399300,沪深300,1.3986
2006/8/15,'399300,沪深300,1.6169
2006/8/14,'399300,沪深300,-2.3465
2006/8/11,'399300,沪深300,0.3288
2006/8/10,'399300,沪深300,1.6123
2006/8/9,'399300,沪深300,-0.0869
2006/8/8,'399300,沪深300,2.3106
2006/8/7,'399300,沪深300,-1.4338
2006/8/4,'399300,沪深300,-2.3461
2006/8/3,'399300,沪深300,-0.2623
2006/8/2,'399300,沪深300,-0.5436
2006/8/1,'399300,沪深300,-0.9481
2006/7/31,'399300,沪深300,-3.5087
2006/7/28,'399300,沪深300,-1.044
2006/7/27,'399300,沪深300,-1.1485
2006/7/26,'399300,沪深300,-0.2092
2006/7/25,'399300,沪深300,1.1816
2006/7/24,'399300,沪深300,0.1541
2006/7/21,'399300,沪深300,0.8058
2006/7/20,'399300,沪深300,0.6397
2006/7/19,'399300,沪深300,-2.6774
2006/7/18,'399300,沪深300,0.0847
2006/7/17,'399300,沪深300,1.1145
2006/7/14,'399300,沪深300,0.8202
2006/7/13,'399300,沪深300,-5.1516
2006/7/12,'399300,沪深300,0.044
2006/7/11,'399300,沪深300,0.4568
2006/7/10,'399300,沪深300,0.1202
2006/7/7,'399300,沪深300,-0.5812
2006/7/6,'399300,沪深300,1.8425
2006/7/5,'399300,沪深300,-1.276
2006/7/4,'399300,沪深300,-0.6558
2006/7/3,'399300,沪深300,1.8914
2006/6/30,'399300,沪深300,-0.0832
2006/6/29,'399300,沪深300,2.3655
2006/6/28,'399300,沪深300,-0.0741
2006/6/27,'399300,沪深300,0.0354
2006/6/26,'399300,沪深300,1.7893
2006/6/23,'399300,沪深300,0.5928
2006/6/22,'399300,沪深300,-0.1484
2006/6/21,'399300,沪深300,-0.3505
2006/6/20,'399300,沪深300,0.2495
2006/6/19,'399300,沪深300,1.2809
2006/6/16,'399300,沪深300,2.5382
2006/6/15,'399300,沪深300,0.1172
2006/6/14,'399300,沪深300,-1.1089
2006/6/13,'399300,沪深300,0.0467
2006/6/12,'399300,沪深300,0.2693
2006/6/9,'399300,沪深300,-2.3978
2006/6/8,'399300,沪深300,0.4352
2006/6/7,'399300,沪深300,-5.6398
2006/6/6,'399300,沪深300,-0.2866
2006/6/5,'399300,沪深300,0.9386
2006/6/2,'399300,沪深300,-0.9098
2006/6/1,'399300,沪深300,2.7411
2006/5/31,'399300,沪深300,-0.965
2006/5/30,'399300,沪深300,0.9123
2006/5/29,'399300,沪深300,2.65
2006/5/26,'399300,沪深300,1.7835
2006/5/25,'399300,沪深300,-0.0417
2006/5/24,'399300,沪深300,-0.7143
2006/5/23,'399300,沪深300,-4.0781
2006/5/22,'399300,沪深300,0.5546
2006/5/19,'399300,沪深300,2.6214
2006/5/18,'399300,沪深300,-0.3236
2006/5/17,'399300,沪深300,0.3302
2006/5/16,'399300,沪深300,-1.5551
2006/5/15,'399300,沪深300,4.3123
2006/5/12,'399300,沪深300,3.2845
2006/5/11,'399300,沪深300,-0.8609
2006/5/10,'399300,沪深300,1.1443
2006/5/9,'399300,沪深300,2.722
2006/5/8,'399300,沪深300,3.9321
2006/4/28,'399300,沪深300,1.4784
2006/4/27,'399300,沪深300,-0.0396
2006/4/26,'399300,沪深300,1.2081
2006/4/25,'399300,沪深300,-0.0672
2006/4/24,'399300,沪深300,-0.5622
2006/4/21,'399300,沪深300,1.3026
2006/4/20,'399300,沪深300,-0.3391
2006/4/19,'399300,沪深300,0.6152
2006/4/18,'399300,沪深300,0.6107
2006/4/17,'399300,沪深300,0.5191
2006/4/14,'399300,沪深300,2.2563
2006/4/13,'399300,沪深300,-2.0722
2006/4/12,'399300,沪深300,-0.5551
2006/4/11,'399300,沪深300,0.4829
2006/4/10,'399300,沪深300,1.3376
2006/4/7,'399300,沪深300,-0.0075
2006/4/6,'399300,沪深300,0.297
2006/4/5,'399300,沪深300,0.9729
